algorithm,unique_user_id,k,precision,recall,ndcg,hit_rate
Content,08e5b38d7948d37fbb2a59fc5e175ab1,5,0.2,1.0,0.43067655807339306,1.0
Content,08e5b38d7948d37fbb2a59fc5e175ab1,10,0.1,1.0,0.43067655807339306,1.0
Content,08e5b38d7948d37fbb2a59fc5e175ab1,20,0.05,1.0,0.43067655807339306,1.0
Content,08f7cf00ed9ff3e0a08fc136ec272974,5,0.0,0.0,0.0,0.0
Content,08f7cf00ed9ff3e0a08fc136ec272974,10,0.0,0.0,0.0,0.0
Content,08f7cf00ed9ff3e0a08fc136ec272974,20,0.0,0.0,0.0,0.0
Content,0937f85b7a96b6ad600405e9bf94255b,5,0.0,0.0,0.0,0.0
Content,0937f85b7a96b6ad600405e9bf94255b,10,0.0,0.0,0.0,0.0
Content,0937f85b7a96b6ad600405e9bf94255b,20,0.0,0.0,0.0,0.0
Content,0942eedfe0e865b2a80419a14672286f,5,0.0,0.0,0.0,0.0
Content,0942eedfe0e865b2a80419a14672286f,10,0.0,0.0,0.0,0.0
Content,0942eedfe0e865b2a80419a14672286f,20,0.0,0.0,0.0,0.0
Content,096e351116755fe4c3c1e48eaf301a41,5,0.0,0.0,0.0,0.0
Content,096e351116755fe4c3c1e48eaf301a41,10,0.0,0.0,0.0,0.0
Content,096e351116755fe4c3c1e48eaf301a41,20,0.0,0.0,0.0,0.0
Content,0981a271500799427cdf345e9121e20b,5,0.0,0.0,0.0,0.0
Content,0981a271500799427cdf345e9121e20b,10,0.0,0.0,0.0,0.0
Content,0981a271500799427cdf345e9121e20b,20,0.0,0.0,0.0,0.0
Content,09831ff6ab667f42521bcd4c22dc755c,5,0.0,0.0,0.0,0.0
Content,09831ff6ab667f42521bcd4c22dc755c,10,0.0,0.0,0.0,0.0
Content,09831ff6ab667f42521bcd4c22dc755c,20,0.0,0.0,0.0,0.0
Content,0994750c9c22a140010ed86aad2d044b,5,0.0,0.0,0.0,0.0
Content,0994750c9c22a140010ed86aad2d044b,10,0.0,0.0,0.0,0.0
Content,0994750c9c22a140010ed86aad2d044b,20,0.0,0.0,0.0,0.0
Content,099fad9e8f7dfbd0412c300bcc697e0b,5,0.0,0.0,0.0,0.0
Content,099fad9e8f7dfbd0412c300bcc697e0b,10,0.0,0.0,0.0,0.0
Content,099fad9e8f7dfbd0412c300bcc697e0b,20,0.0,0.0,0.0,0.0
Content,09ab36a420b5c87c5c9772bdb494f2e3,5,0.0,0.0,0.0,0.0
Content,09ab36a420b5c87c5c9772bdb494f2e3,10,0.0,0.0,0.0,0.0
Content,09ab36a420b5c87c5c9772bdb494f2e3,20,0.0,0.0,0.0,0.0
Content,09baec50afccbb414f24bf8e0bc7c020,5,0.0,0.0,0.0,0.0
Content,09baec50afccbb414f24bf8e0bc7c020,10,0.0,0.0,0.0,0.0
Content,09baec50afccbb414f24bf8e0bc7c020,20,0.0,0.0,0.0,0.0
Content,09bc7afc3e8d8dccaffd0b16944a91fe,5,0.0,0.0,0.0,0.0
Content,09bc7afc3e8d8dccaffd0b16944a91fe,10,0.0,0.0,0.0,0.0
Content,09bc7afc3e8d8dccaffd0b16944a91fe,20,0.0,0.0,0.0,0.0
Content,09cd73b13f103e47ce13675b4a4b36f3,5,0.0,0.0,0.0,0.0
Content,09cd73b13f103e47ce13675b4a4b36f3,10,0.0,0.0,0.0,0.0
Content,09cd73b13f103e47ce13675b4a4b36f3,20,0.0,0.0,0.0,0.0
Content,09d7c538023c2c4fb0553c831c12f084,5,0.0,0.0,0.0,0.0
Content,09d7c538023c2c4fb0553c831c12f084,10,0.0,0.0,0.0,0.0
Content,09d7c538023c2c4fb0553c831c12f084,20,0.0,0.0,0.0,0.0
Content,0a1f83858e65e141609fca9ea70a495a,5,0.0,0.0,0.0,0.0
Content,0a1f83858e65e141609fca9ea70a495a,10,0.1,1.0,0.3010299956639812,1.0
Content,0a1f83858e65e141609fca9ea70a495a,20,0.05,1.0,0.3010299956639812,1.0
Content,0a3fd9a9aeae46f86e5c05983bf83757,5,0.0,0.0,0.0,0.0
Content,0a3fd9a9aeae46f86e5c05983bf83757,10,0.0,0.0,0.0,0.0
Content,0a3fd9a9aeae46f86e5c05983bf83757,20,0.0,0.0,0.0,0.0
Content,0a5df23b922b9998bb7378f1ac03c98a,5,0.0,0.0,0.0,0.0
Content,0a5df23b922b9998bb7378f1ac03c98a,10,0.0,0.0,0.0,0.0
Content,0a5df23b922b9998bb7378f1ac03c98a,20,0.0,0.0,0.0,0.0
Content,0a609db8d244100909a15d65eadf8539,5,0.0,0.0,0.0,0.0
Content,0a609db8d244100909a15d65eadf8539,10,0.0,0.0,0.0,0.0
Content,0a609db8d244100909a15d65eadf8539,20,0.0,0.0,0.0,0.0
Content,0a61b571f594b6919601bcf3380da7f7,5,0.0,0.0,0.0,0.0
Content,0a61b571f594b6919601bcf3380da7f7,10,0.0,0.0,0.0,0.0
Content,0a61b571f594b6919601bcf3380da7f7,20,0.0,0.0,0.0,0.0
Content,0aa1ab39ff2b837c05d7c9ff85b6d983,5,0.0,0.0,0.0,0.0
Content,0aa1ab39ff2b837c05d7c9ff85b6d983,10,0.0,0.0,0.0,0.0
Content,0aa1ab39ff2b837c05d7c9ff85b6d983,20,0.0,0.0,0.0,0.0
Content,0aadc1d26d1c8b88a52c39a533ccea93,5,0.0,0.0,0.0,0.0
Content,0aadc1d26d1c8b88a52c39a533ccea93,10,0.0,0.0,0.0,0.0
Content,0aadc1d26d1c8b88a52c39a533ccea93,20,0.0,0.0,0.0,0.0
Content,0abee71cd257861a0944e2a81cea4a50,5,0.0,0.0,0.0,0.0
Content,0abee71cd257861a0944e2a81cea4a50,10,0.0,0.0,0.0,0.0
Content,0abee71cd257861a0944e2a81cea4a50,20,0.0,0.0,0.0,0.0
Content,0ac10a57d07e3d38b11f66283c44672b,5,0.0,0.0,0.0,0.0
Content,0ac10a57d07e3d38b11f66283c44672b,10,0.0,0.0,0.0,0.0
Content,0ac10a57d07e3d38b11f66283c44672b,20,0.0,0.0,0.0,0.0
Content,0ac4a9460c1baf3051ffec5c9021a499,5,0.0,0.0,0.0,0.0
Content,0ac4a9460c1baf3051ffec5c9021a499,10,0.0,0.0,0.0,0.0
Content,0ac4a9460c1baf3051ffec5c9021a499,20,0.0,0.0,0.0,0.0
Content,0ad1d79346c3b98b517348ecbbadfbc6,5,0.0,0.0,0.0,0.0
Content,0ad1d79346c3b98b517348ecbbadfbc6,10,0.0,0.0,0.0,0.0
Content,0ad1d79346c3b98b517348ecbbadfbc6,20,0.0,0.0,0.0,0.0
Content,0ad7cb4f48f2a2cf5080e3c19c7cf98c,5,0.0,0.0,0.0,0.0
Content,0ad7cb4f48f2a2cf5080e3c19c7cf98c,10,0.0,0.0,0.0,0.0
Content,0ad7cb4f48f2a2cf5080e3c19c7cf98c,20,0.0,0.0,0.0,0.0
Content,0af334fc660bfc9c75109752cc8271d7,5,0.0,0.0,0.0,0.0
Content,0af334fc660bfc9c75109752cc8271d7,10,0.0,0.0,0.0,0.0
Content,0af334fc660bfc9c75109752cc8271d7,20,0.0,0.0,0.0,0.0
Content,0b18593e033697810a62a987e77f4b8c,5,0.0,0.0,0.0,0.0
Content,0b18593e033697810a62a987e77f4b8c,10,0.0,0.0,0.0,0.0
Content,0b18593e033697810a62a987e77f4b8c,20,0.0,0.0,0.0,0.0
Content,0b3cf8a9362deaf8b870d49ae61f3ca1,5,0.0,0.0,0.0,0.0
Content,0b3cf8a9362deaf8b870d49ae61f3ca1,10,0.0,0.0,0.0,0.0
Content,0b3cf8a9362deaf8b870d49ae61f3ca1,20,0.0,0.0,0.0,0.0
Content,0b3dc7efaafb0cf78a4796d42fa8d74c,5,0.0,0.0,0.0,0.0
Content,0b3dc7efaafb0cf78a4796d42fa8d74c,10,0.0,0.0,0.0,0.0
Content,0b3dc7efaafb0cf78a4796d42fa8d74c,20,0.0,0.0,0.0,0.0
Content,0b402d6dd50694a118c642448e2cb086,5,0.0,0.0,0.0,0.0
Content,0b402d6dd50694a118c642448e2cb086,10,0.0,0.0,0.0,0.0
Content,0b402d6dd50694a118c642448e2cb086,20,0.0,0.0,0.0,0.0
Content,0b51518c7deffd54b13b007c9f91c3f0,5,0.0,0.0,0.0,0.0
Content,0b51518c7deffd54b13b007c9f91c3f0,10,0.0,0.0,0.0,0.0
Content,0b51518c7deffd54b13b007c9f91c3f0,20,0.0,0.0,0.0,0.0
Content,0b5da348e71b60d46741d90a45a8bc10,5,0.0,0.0,0.0,0.0
Content,0b5da348e71b60d46741d90a45a8bc10,10,0.0,0.0,0.0,0.0
Content,0b5da348e71b60d46741d90a45a8bc10,20,0.0,0.0,0.0,0.0
Content,0b6d4f036c07e10854affe43fc4e718c,5,0.0,0.0,0.0,0.0
Content,0b6d4f036c07e10854affe43fc4e718c,10,0.0,0.0,0.0,0.0
Content,0b6d4f036c07e10854affe43fc4e718c,20,0.0,0.0,0.0,0.0
Content,0b8ed32525608a907c7331b613b5b67e,5,0.0,0.0,0.0,0.0
Content,0b8ed32525608a907c7331b613b5b67e,10,0.0,0.0,0.0,0.0
Content,0b8ed32525608a907c7331b613b5b67e,20,0.0,0.0,0.0,0.0
Content,0bc9c245cd69735af23eefdd89d74e7e,5,0.0,0.0,0.0,0.0
Content,0bc9c245cd69735af23eefdd89d74e7e,10,0.0,0.0,0.0,0.0
Content,0bc9c245cd69735af23eefdd89d74e7e,20,0.0,0.0,0.0,0.0
Content,0bdb6ad22574bad5202df1e92a9aa403,5,0.0,0.0,0.0,0.0
Content,0bdb6ad22574bad5202df1e92a9aa403,10,0.0,0.0,0.0,0.0
Content,0bdb6ad22574bad5202df1e92a9aa403,20,0.0,0.0,0.0,0.0
Content,0be7af6c16fbca7eff244788f89146a3,5,0.0,0.0,0.0,0.0
Content,0be7af6c16fbca7eff244788f89146a3,10,0.0,0.0,0.0,0.0
Content,0be7af6c16fbca7eff244788f89146a3,20,0.0,0.0,0.0,0.0
Content,0bf1278577a2acf8532a031d98cd517c,5,0.0,0.0,0.0,0.0
Content,0bf1278577a2acf8532a031d98cd517c,10,0.0,0.0,0.0,0.0
Content,0bf1278577a2acf8532a031d98cd517c,20,0.0,0.0,0.0,0.0
Content,0c10e674d1504f959a7f2e504148c296,5,0.0,0.0,0.0,0.0
Content,0c10e674d1504f959a7f2e504148c296,10,0.0,0.0,0.0,0.0
Content,0c10e674d1504f959a7f2e504148c296,20,0.0,0.0,0.0,0.0
Content,0c1201c04330536234aaa49b396745d4,5,0.0,0.0,0.0,0.0
Content,0c1201c04330536234aaa49b396745d4,10,0.0,0.0,0.0,0.0
Content,0c1201c04330536234aaa49b396745d4,20,0.0,0.0,0.0,0.0
Content,0c32aa09e8eced3ea26c2a013b7b75e9,5,0.0,0.0,0.0,0.0
Content,0c32aa09e8eced3ea26c2a013b7b75e9,10,0.0,0.0,0.0,0.0
Content,0c32aa09e8eced3ea26c2a013b7b75e9,20,0.0,0.0,0.0,0.0
Content,0c4c416f1f9844e6805b074f8f96f52c,5,0.0,0.0,0.0,0.0
Content,0c4c416f1f9844e6805b074f8f96f52c,10,0.0,0.0,0.0,0.0
Content,0c4c416f1f9844e6805b074f8f96f52c,20,0.0,0.0,0.0,0.0
Content,0c8286526be3a0fc8f50b7267db95035,5,0.0,0.0,0.0,0.0
Content,0c8286526be3a0fc8f50b7267db95035,10,0.0,0.0,0.0,0.0
Content,0c8286526be3a0fc8f50b7267db95035,20,0.0,0.0,0.0,0.0
Content,0c8ac932c65f67489929f9164a86606d,5,0.0,0.0,0.0,0.0
Content,0c8ac932c65f67489929f9164a86606d,10,0.0,0.0,0.0,0.0
Content,0c8ac932c65f67489929f9164a86606d,20,0.0,0.0,0.0,0.0
Content,0c9abfaffa0ae7587cebfdf0d680e3b7,5,0.0,0.0,0.0,0.0
Content,0c9abfaffa0ae7587cebfdf0d680e3b7,10,0.0,0.0,0.0,0.0
Content,0c9abfaffa0ae7587cebfdf0d680e3b7,20,0.0,0.0,0.0,0.0
Content,0cbcf91ef2dd6dfcce9ee63c8772dc97,5,0.0,0.0,0.0,0.0
Content,0cbcf91ef2dd6dfcce9ee63c8772dc97,10,0.0,0.0,0.0,0.0
Content,0cbcf91ef2dd6dfcce9ee63c8772dc97,20,0.0,0.0,0.0,0.0
Content,0cc2ee1112a11a1094eff52fa2e87150,5,0.0,0.0,0.0,0.0
Content,0cc2ee1112a11a1094eff52fa2e87150,10,0.0,0.0,0.0,0.0
Content,0cc2ee1112a11a1094eff52fa2e87150,20,0.0,0.0,0.0,0.0
Content,0cf46588cd3f5a23002166b5a1945820,5,0.0,0.0,0.0,0.0
Content,0cf46588cd3f5a23002166b5a1945820,10,0.0,0.0,0.0,0.0
Content,0cf46588cd3f5a23002166b5a1945820,20,0.0,0.0,0.0,0.0
Content,0cfd915db480acd7d9a954409cabfb1c,5,0.0,0.0,0.0,0.0
Content,0cfd915db480acd7d9a954409cabfb1c,10,0.0,0.0,0.0,0.0
Content,0cfd915db480acd7d9a954409cabfb1c,20,0.0,0.0,0.0,0.0
Content,0d153268371aa25450d4117ff070277e,5,0.0,0.0,0.0,0.0
Content,0d153268371aa25450d4117ff070277e,10,0.0,0.0,0.0,0.0
Content,0d153268371aa25450d4117ff070277e,20,0.0,0.0,0.0,0.0
Content,0d4644eff058d75937ca1eec574bf87d,5,0.0,0.0,0.0,0.0
Content,0d4644eff058d75937ca1eec574bf87d,10,0.0,0.0,0.0,0.0
Content,0d4644eff058d75937ca1eec574bf87d,20,0.0,0.0,0.0,0.0
Content,0d51e04ae0b1d341e4f49812d1f4fbe2,5,0.0,0.0,0.0,0.0
Content,0d51e04ae0b1d341e4f49812d1f4fbe2,10,0.0,0.0,0.0,0.0
Content,0d51e04ae0b1d341e4f49812d1f4fbe2,20,0.0,0.0,0.0,0.0
Content,0d52f8cd8892f109a15803df169113b6,5,0.0,0.0,0.0,0.0
Content,0d52f8cd8892f109a15803df169113b6,10,0.0,0.0,0.0,0.0
Content,0d52f8cd8892f109a15803df169113b6,20,0.0,0.0,0.0,0.0
Content,0d57344e9e4e9d16dc699cb417e50cb0,5,0.0,0.0,0.0,0.0
Content,0d57344e9e4e9d16dc699cb417e50cb0,10,0.0,0.0,0.0,0.0
Content,0d57344e9e4e9d16dc699cb417e50cb0,20,0.0,0.0,0.0,0.0
Content,0d60ae009e0cfd8b0c96aa47625f20a4,5,0.2,1.0,0.5,1.0
Content,0d60ae009e0cfd8b0c96aa47625f20a4,10,0.1,1.0,0.5,1.0
Content,0d60ae009e0cfd8b0c96aa47625f20a4,20,0.05,1.0,0.5,1.0
Content,0d6143cfe10640de5219d18623b3fd8c,5,0.0,0.0,0.0,0.0
Content,0d6143cfe10640de5219d18623b3fd8c,10,0.0,0.0,0.0,0.0
Content,0d6143cfe10640de5219d18623b3fd8c,20,0.0,0.0,0.0,0.0
Content,0d7241c7fb49c1be6e75c9fe99e0822c,5,0.0,0.0,0.0,0.0
Content,0d7241c7fb49c1be6e75c9fe99e0822c,10,0.0,0.0,0.0,0.0
Content,0d7241c7fb49c1be6e75c9fe99e0822c,20,0.0,0.0,0.0,0.0
Content,0d997d092f93b5c58d0f9b4bd0643d16,5,0.0,0.0,0.0,0.0
Content,0d997d092f93b5c58d0f9b4bd0643d16,10,0.0,0.0,0.0,0.0
Content,0d997d092f93b5c58d0f9b4bd0643d16,20,0.0,0.0,0.0,0.0
Content,0dc81b520ef7db9cb44bb075e129dcf8,5,0.2,1.0,1.0,1.0
Content,0dc81b520ef7db9cb44bb075e129dcf8,10,0.1,1.0,1.0,1.0
Content,0dc81b520ef7db9cb44bb075e129dcf8,20,0.05,1.0,1.0,1.0
Content,0dd933d1e0253343083013791bf5d5e9,5,0.0,0.0,0.0,0.0
Content,0dd933d1e0253343083013791bf5d5e9,10,0.0,0.0,0.0,0.0
Content,0dd933d1e0253343083013791bf5d5e9,20,0.0,0.0,0.0,0.0
Content,0ddba04798f1c085d0ca93af0e91f6c1,5,0.2,1.0,0.6309297535714575,1.0
Content,0ddba04798f1c085d0ca93af0e91f6c1,10,0.1,1.0,0.6309297535714575,1.0
Content,0ddba04798f1c085d0ca93af0e91f6c1,20,0.05,1.0,0.6309297535714575,1.0
Content,0df55f5accedda71bda8f4c7f590951f,5,0.0,0.0,0.0,0.0
Content,0df55f5accedda71bda8f4c7f590951f,10,0.0,0.0,0.0,0.0
Content,0df55f5accedda71bda8f4c7f590951f,20,0.0,0.0,0.0,0.0
Content,0e06af8004ffd01a3461e768f9f659aa,5,0.0,0.0,0.0,0.0
Content,0e06af8004ffd01a3461e768f9f659aa,10,0.0,0.0,0.0,0.0
Content,0e06af8004ffd01a3461e768f9f659aa,20,0.0,0.0,0.0,0.0
Content,0e37a80826485260170d428b06df0ab6,5,0.0,0.0,0.0,0.0
Content,0e37a80826485260170d428b06df0ab6,10,0.0,0.0,0.0,0.0
Content,0e37a80826485260170d428b06df0ab6,20,0.0,0.0,0.0,0.0
Content,0e381ce773b382849206115413009851,5,0.0,0.0,0.0,0.0
Content,0e381ce773b382849206115413009851,10,0.0,0.0,0.0,0.0
Content,0e381ce773b382849206115413009851,20,0.0,0.0,0.0,0.0
Content,0e3c753956e35026b965d9ac3590c5af,5,0.0,0.0,0.0,0.0
Content,0e3c753956e35026b965d9ac3590c5af,10,0.0,0.0,0.0,0.0
Content,0e3c753956e35026b965d9ac3590c5af,20,0.0,0.0,0.0,0.0
Content,0e4cb268bd62da7db135af6349b4fc2a,5,0.0,0.0,0.0,0.0
Content,0e4cb268bd62da7db135af6349b4fc2a,10,0.0,0.0,0.0,0.0
Content,0e4cb268bd62da7db135af6349b4fc2a,20,0.0,0.0,0.0,0.0
Content,0e4d012fac3d20c033e0284fb6d2ea6a,5,0.0,0.0,0.0,0.0
Content,0e4d012fac3d20c033e0284fb6d2ea6a,10,0.0,0.0,0.0,0.0
Content,0e4d012fac3d20c033e0284fb6d2ea6a,20,0.0,0.0,0.0,0.0
Content,0e730550dfc5d7f1cea73484bb2e0249,5,0.0,0.0,0.0,0.0
Content,0e730550dfc5d7f1cea73484bb2e0249,10,0.0,0.0,0.0,0.0
Content,0e730550dfc5d7f1cea73484bb2e0249,20,0.0,0.0,0.0,0.0
Content,0e78a1b66adee5bb3a6f014714f79cf4,5,0.0,0.0,0.0,0.0
Content,0e78a1b66adee5bb3a6f014714f79cf4,10,0.0,0.0,0.0,0.0
Content,0e78a1b66adee5bb3a6f014714f79cf4,20,0.0,0.0,0.0,0.0
Content,0ea353565cdde00e1d8352a08290a352,5,0.0,0.0,0.0,0.0
Content,0ea353565cdde00e1d8352a08290a352,10,0.0,0.0,0.0,0.0
Content,0ea353565cdde00e1d8352a08290a352,20,0.0,0.0,0.0,0.0
Content,0ec0111adb427dd69d1803a42c15eca6,5,0.0,0.0,0.0,0.0
Content,0ec0111adb427dd69d1803a42c15eca6,10,0.0,0.0,0.0,0.0
Content,0ec0111adb427dd69d1803a42c15eca6,20,0.0,0.0,0.0,0.0
Content,0ec7a2de907687639ba7708527850b78,5,0.0,0.0,0.0,0.0
Content,0ec7a2de907687639ba7708527850b78,10,0.0,0.0,0.0,0.0
Content,0ec7a2de907687639ba7708527850b78,20,0.0,0.0,0.0,0.0
Content,0ec7b76cae390a31a86ce54413f284db,5,0.0,0.0,0.0,0.0
Content,0ec7b76cae390a31a86ce54413f284db,10,0.0,0.0,0.0,0.0
Content,0ec7b76cae390a31a86ce54413f284db,20,0.0,0.0,0.0,0.0
Content,0ecc403ec5d6ce000fd84f00cd5efb0a,5,0.0,0.0,0.0,0.0
Content,0ecc403ec5d6ce000fd84f00cd5efb0a,10,0.0,0.0,0.0,0.0
Content,0ecc403ec5d6ce000fd84f00cd5efb0a,20,0.0,0.0,0.0,0.0
Content,0ecf7f65b5ff3b9e61b637e59f495e0a,5,0.0,0.0,0.0,0.0
Content,0ecf7f65b5ff3b9e61b637e59f495e0a,10,0.0,0.0,0.0,0.0
Content,0ecf7f65b5ff3b9e61b637e59f495e0a,20,0.0,0.0,0.0,0.0
Content,0ee1969ea903c6be704958e2300068b2,5,0.0,0.0,0.0,0.0
Content,0ee1969ea903c6be704958e2300068b2,10,0.0,0.0,0.0,0.0
Content,0ee1969ea903c6be704958e2300068b2,20,0.0,0.0,0.0,0.0
Content,0ee57f62666561b72f2ceacad0230cbf,5,0.0,0.0,0.0,0.0
Content,0ee57f62666561b72f2ceacad0230cbf,10,0.0,0.0,0.0,0.0
Content,0ee57f62666561b72f2ceacad0230cbf,20,0.0,0.0,0.0,0.0
Content,0ef7b906320b21fe4d39f99496aaa2d8,5,0.0,0.0,0.0,0.0
Content,0ef7b906320b21fe4d39f99496aaa2d8,10,0.0,0.0,0.0,0.0
Content,0ef7b906320b21fe4d39f99496aaa2d8,20,0.0,0.0,0.0,0.0
Content,0efd5025e6544ef110881866b945d0cc,5,0.0,0.0,0.0,0.0
Content,0efd5025e6544ef110881866b945d0cc,10,0.0,0.0,0.0,0.0
Content,0efd5025e6544ef110881866b945d0cc,20,0.0,0.0,0.0,0.0
Content,0f0b49d45120fcb28bda56e94bc85673,5,0.0,0.0,0.0,0.0
Content,0f0b49d45120fcb28bda56e94bc85673,10,0.0,0.0,0.0,0.0
Content,0f0b49d45120fcb28bda56e94bc85673,20,0.0,0.0,0.0,0.0
Content,0f0e48a91c9c285404572b095bcb373c,5,0.0,0.0,0.0,0.0
Content,0f0e48a91c9c285404572b095bcb373c,10,0.0,0.0,0.0,0.0
Content,0f0e48a91c9c285404572b095bcb373c,20,0.0,0.0,0.0,0.0
Content,0f10b8ff009bd48947dfe40a06e329d0,5,0.0,0.0,0.0,0.0
Content,0f10b8ff009bd48947dfe40a06e329d0,10,0.0,0.0,0.0,0.0
Content,0f10b8ff009bd48947dfe40a06e329d0,20,0.0,0.0,0.0,0.0
Content,0f10d99ee99ca3d0489f2f2169b41ec3,5,0.2,1.0,1.0,1.0
Content,0f10d99ee99ca3d0489f2f2169b41ec3,10,0.1,1.0,1.0,1.0
Content,0f10d99ee99ca3d0489f2f2169b41ec3,20,0.05,1.0,1.0,1.0
Content,0f187f58097c5431d5244e1fe1383884,5,0.0,0.0,0.0,0.0
Content,0f187f58097c5431d5244e1fe1383884,10,0.0,0.0,0.0,0.0
Content,0f187f58097c5431d5244e1fe1383884,20,0.0,0.0,0.0,0.0
Content,0f1bd80ed58b9d0f45dca1bb396d8ac9,5,0.0,0.0,0.0,0.0
Content,0f1bd80ed58b9d0f45dca1bb396d8ac9,10,0.0,0.0,0.0,0.0
Content,0f1bd80ed58b9d0f45dca1bb396d8ac9,20,0.0,0.0,0.0,0.0
Content,0f26a77f8de836d7c44b4694e0fa3ea4,5,0.0,0.0,0.0,0.0
Content,0f26a77f8de836d7c44b4694e0fa3ea4,10,0.0,0.0,0.0,0.0
Content,0f26a77f8de836d7c44b4694e0fa3ea4,20,0.0,0.0,0.0,0.0
Content,0f38a44168ec569a3f783ebf98d79095,5,0.0,0.0,0.0,0.0
Content,0f38a44168ec569a3f783ebf98d79095,10,0.0,0.0,0.0,0.0
Content,0f38a44168ec569a3f783ebf98d79095,20,0.0,0.0,0.0,0.0
Content,0f5ac8d5c31de21d2f25e24be15bbffb,5,0.0,0.0,0.0,0.0
Content,0f5ac8d5c31de21d2f25e24be15bbffb,10,0.0,0.0,0.0,0.0
Content,0f5ac8d5c31de21d2f25e24be15bbffb,20,0.0,0.0,0.0,0.0
Content,0f6371fc9c2e78818a6e7aa33022a506,5,0.0,0.0,0.0,0.0
Content,0f6371fc9c2e78818a6e7aa33022a506,10,0.0,0.0,0.0,0.0
Content,0f6371fc9c2e78818a6e7aa33022a506,20,0.0,0.0,0.0,0.0
Content,0f64cafdb3e1e4806c99ff165305e27f,5,0.0,0.0,0.0,0.0
Content,0f64cafdb3e1e4806c99ff165305e27f,10,0.0,0.0,0.0,0.0
Content,0f64cafdb3e1e4806c99ff165305e27f,20,0.0,0.0,0.0,0.0
Content,0f9349a9da479b7e02c4cb4a0c73fb47,5,0.0,0.0,0.0,0.0
Content,0f9349a9da479b7e02c4cb4a0c73fb47,10,0.0,0.0,0.0,0.0
Content,0f9349a9da479b7e02c4cb4a0c73fb47,20,0.0,0.0,0.0,0.0
Content,0fd39b61ec94864f92e18e5d7144bc6c,5,0.0,0.0,0.0,0.0
Content,0fd39b61ec94864f92e18e5d7144bc6c,10,0.0,0.0,0.0,0.0
Content,0fd39b61ec94864f92e18e5d7144bc6c,20,0.0,0.0,0.0,0.0
Content,0fd475edfa0b61c59ecde6f89c21dedb,5,0.0,0.0,0.0,0.0
Content,0fd475edfa0b61c59ecde6f89c21dedb,10,0.0,0.0,0.0,0.0
Content,0fd475edfa0b61c59ecde6f89c21dedb,20,0.0,0.0,0.0,0.0
Content,0ffc908947e1f0c9f17647058b9a58c2,5,0.2,1.0,0.6309297535714575,1.0
Content,0ffc908947e1f0c9f17647058b9a58c2,10,0.1,1.0,0.6309297535714575,1.0
Content,0ffc908947e1f0c9f17647058b9a58c2,20,0.05,1.0,0.6309297535714575,1.0
Content,100f480d33281b45b97c07395968e56c,5,0.0,0.0,0.0,0.0
Content,100f480d33281b45b97c07395968e56c,10,0.0,0.0,0.0,0.0
Content,100f480d33281b45b97c07395968e56c,20,0.0,0.0,0.0,0.0
Content,1015173479527a15ccb63606a74f404e,5,0.0,0.0,0.0,0.0
Content,1015173479527a15ccb63606a74f404e,10,0.0,0.0,0.0,0.0
Content,1015173479527a15ccb63606a74f404e,20,0.0,0.0,0.0,0.0
Content,10351fa9e690ca750568e3c19978d69e,5,0.0,0.0,0.0,0.0
Content,10351fa9e690ca750568e3c19978d69e,10,0.0,0.0,0.0,0.0
Content,10351fa9e690ca750568e3c19978d69e,20,0.0,0.0,0.0,0.0
Content,1041688b50cfd8ef6df6086a1746a30c,5,0.0,0.0,0.0,0.0
Content,1041688b50cfd8ef6df6086a1746a30c,10,0.0,0.0,0.0,0.0
Content,1041688b50cfd8ef6df6086a1746a30c,20,0.0,0.0,0.0,0.0
Content,10867a902e32dd54061b2cda9c55b0b6,5,0.0,0.0,0.0,0.0
Content,10867a902e32dd54061b2cda9c55b0b6,10,0.0,0.0,0.0,0.0
Content,10867a902e32dd54061b2cda9c55b0b6,20,0.0,0.0,0.0,0.0
Content,10a4b9f45f67e6bc9ca4032b9203272c,5,0.0,0.0,0.0,0.0
Content,10a4b9f45f67e6bc9ca4032b9203272c,10,0.0,0.0,0.0,0.0
Content,10a4b9f45f67e6bc9ca4032b9203272c,20,0.0,0.0,0.0,0.0
Content,10b442e762ba8a5ad22de5ba2207e5f1,5,0.0,0.0,0.0,0.0
Content,10b442e762ba8a5ad22de5ba2207e5f1,10,0.0,0.0,0.0,0.0
Content,10b442e762ba8a5ad22de5ba2207e5f1,20,0.0,0.0,0.0,0.0
Content,10b58cbd6607267fd41812614367439e,5,0.0,0.0,0.0,0.0
Content,10b58cbd6607267fd41812614367439e,10,0.0,0.0,0.0,0.0
Content,10b58cbd6607267fd41812614367439e,20,0.0,0.0,0.0,0.0
Content,10bf8afdd66da75c386fbacf04c85710,5,0.0,0.0,0.0,0.0
Content,10bf8afdd66da75c386fbacf04c85710,10,0.0,0.0,0.0,0.0
Content,10bf8afdd66da75c386fbacf04c85710,20,0.0,0.0,0.0,0.0
Content,110991b379efbcebb0d35cbd20bf9698,5,0.0,0.0,0.0,0.0
Content,110991b379efbcebb0d35cbd20bf9698,10,0.0,0.0,0.0,0.0
Content,110991b379efbcebb0d35cbd20bf9698,20,0.0,0.0,0.0,0.0
Content,1118a7bb7ba893f10740e22a23aa5bd9,5,0.0,0.0,0.0,0.0
Content,1118a7bb7ba893f10740e22a23aa5bd9,10,0.0,0.0,0.0,0.0
